[2024-09-17T10:46:07.391482] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T10:46:07.424821] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T10:46:07.424896] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T10:46:07.428973] Configuration reload request received, reloading configuration;
[2024-09-17T10:46:07.428996] Configuration reload finished;
[2024-09-17T10:46:07.682187] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T10:46:07.713803] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T10:46:07.713878] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T10:46:07.717955] Configuration reload request received, reloading configuration;
[2024-09-17T10:46:07.717978] Configuration reload finished;
[2024-09-17T10:46:08.109212] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T10:46:08.145093] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T10:46:08.145184] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T10:46:08.145380] Connection failed; fd='40', server='AF_UNIX(/var/run/synologan.sock)', local='AF_UNIX(anonymous)', error='No such file or directory (2)'
[2024-09-17T10:46:08.145392] Initiating connection failed, reconnecting; time_reopen='10'
[2024-09-17T10:46:08.150308] Configuration reload request received, reloading configuration;
[2024-09-17T10:46:08.150337] Configuration reload finished;
[2024-09-17T10:46:10.089052] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T10:46:10.238063] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T10:46:10.238130] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T10:46:10.238218] Syslog connection established; fd='41', server='AF_UNIX(/var/run/synologan.sock)', local='AF_UNIX(anonymous)'
[2024-09-17T10:46:10.242463] Configuration reload request received, reloading configuration;
[2024-09-17T10:46:10.242494] Configuration reload finished;
[2024-09-17T10:46:10.450008] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T10:46:10.484098] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T10:46:10.484179] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T10:46:10.490122] Configuration reload request received, reloading configuration;
[2024-09-17T10:46:10.490149] Configuration reload finished;
[2024-09-17T10:46:10.567928] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T10:46:10.600987] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T10:46:10.601058] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T10:46:10.605693] Configuration reload request received, reloading configuration;
[2024-09-17T10:46:10.605724] Configuration reload finished;
[2024-09-17T10:46:13.568325] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T10:46:14.048195] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T10:46:14.048272] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T10:46:14.053132] Configuration reload request received, reloading configuration;
[2024-09-17T10:46:14.053157] Configuration reload finished;
[2024-09-17T10:46:15.449822] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T10:46:15.561594] Error reloading configuration; reason='Unable to trigger a reload while another reload attempt is in progress'
[2024-09-17T10:46:15.584191] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T10:46:15.584275] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T10:46:15.589417] Configuration reload request received, reloading configuration;
[2024-09-17T10:46:15.593285] Configuration reload finished;
[2024-09-17T10:46:16.191763] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T10:46:16.234281] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T10:46:16.234369] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T10:46:16.239582] Configuration reload request received, reloading configuration;
[2024-09-17T10:46:16.239607] Configuration reload finished;
[2024-09-17T10:46:16.397328] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T10:46:16.441485] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T10:46:16.441581] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T10:46:16.446935] Configuration reload request received, reloading configuration;
[2024-09-17T10:46:16.446959] Configuration reload finished;
[2024-09-17T10:46:18.158570] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T10:46:18.875134] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T10:46:18.875205] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T10:46:18.880233] Configuration reload request received, reloading configuration;
[2024-09-17T10:46:18.880255] Configuration reload finished;
[2024-09-17T10:46:19.007043] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T10:46:19.253054] Error reloading configuration; reason='Unable to trigger a reload while another reload attempt is in progress'
[2024-09-17T10:46:19.642613] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T10:46:19.642733] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T10:46:19.649582] Configuration reload request received, reloading configuration;
[2024-09-17T10:46:19.649609] Configuration reload finished;
[2024-09-17T15:46:00.467418] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T15:46:00.796166] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T15:46:00.796257] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T15:46:00.801427] Configuration reload request received, reloading configuration;
[2024-09-17T15:46:00.801459] Configuration reload finished;
[2024-09-18T10:52:23.528564] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-18T10:52:26.203156] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-18T10:52:26.203236] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-18T10:52:26.490391] Configuration reload request received, reloading configuration;
[2024-09-18T10:52:26.490426] Configuration reload finished;
[2024-09-19T06:01:59.664063] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-19T06:02:00.085332] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-19T06:02:00.085405] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-19T06:02:00.120620] Configuration reload request received, reloading configuration;
[2024-09-19T06:02:00.120644] Configuration reload finished;
[2024-09-20T01:09:16.198842] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-20T01:09:18.107510] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-20T01:09:18.107601] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-20T01:09:18.150189] Configuration reload request received, reloading configuration;
[2024-09-20T01:09:18.150218] Configuration reload finished;
[2024-09-20T07:36:41.871936] EOF occurred while idle; fd='41'
[2024-09-20T07:36:41.880831] Syslog connection closed; fd='0', server='AF_UNIX(/var/run/synologan.sock)', time_reopen='10'
[2024-09-20T07:36:44.236811] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-20T07:36:44.326830] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-20T07:36:44.326897] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-20T07:36:44.331468] Configuration reload request received, reloading configuration;
[2024-09-20T07:36:44.331501] Configuration reload finished;
[2024-09-20T07:36:49.257344] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-20T07:36:49.279645] Error reloading configuration; reason='Unable to trigger a reload while another reload attempt is in progress'
[2024-09-20T07:36:49.606815] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-20T07:36:49.606889] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-20T07:36:49.610546] Configuration reload request received, reloading configuration;
[2024-09-20T07:36:49.610576] Configuration reload finished;
[2024-09-20T07:36:49.616227] syslog-ng shutting down; version='3.36.1'
2024-09-20T07:36:49+08:00 Synology_NAS syslog-ng-ctl[10759]: Config reload successful
[2024-09-20T07:49:48.526416] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-20T07:49:48.577931] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-20T07:49:48.585970] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-20T07:49:48.587852] syslog-ng starting up; version='3.36.1'
[2024-09-20T07:51:16.873877] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-20T07:51:17.142815] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-20T07:51:17.142895] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-20T07:51:17.145177] Configuration reload request received, reloading configuration;
[2024-09-20T07:51:17.145200] Configuration reload finished;
[2024-09-20T07:51:17.691332] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-20T07:51:17.720691] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-20T07:51:17.720768] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-20T07:51:17.723503] Configuration reload request received, reloading configuration;
[2024-09-20T07:51:17.723526] Configuration reload finished;
[2024-09-20T07:51:18.882475] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-20T07:51:18.920683] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-20T07:51:18.920766] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-20T07:51:18.924462] Configuration reload request received, reloading configuration;
[2024-09-20T07:51:18.924483] Configuration reload finished;
[2024-09-20T07:51:18.931004] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-20T07:51:18.971630] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-20T07:51:18.971744] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-20T07:51:18.977237] Configuration reload request received, reloading configuration;
[2024-09-20T07:51:18.977265] Configuration reload finished;
[2024-09-20T07:51:19.633636] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-20T07:51:19.671037] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-20T07:51:19.671134] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-20T07:51:19.675087] Configuration reload request received, reloading configuration;
[2024-09-20T07:51:19.675115] Configuration reload finished;
[2024-09-20T07:51:23.385918] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-20T07:51:23.411614] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-20T07:51:23.411686] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-20T07:51:23.415721] Configuration reload request received, reloading configuration;
[2024-09-20T07:51:23.415750] Configuration reload finished;
[2024-09-20T07:51:24.239953] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-20T07:51:24.267701] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-20T07:51:24.267773] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-20T07:51:24.271764] Configuration reload request received, reloading configuration;
[2024-09-20T07:51:24.271787] Configuration reload finished;
[2024-09-20T07:51:24.680872] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-20T07:51:24.712645] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-20T07:51:24.712711] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-20T07:51:24.716698] Configuration reload request received, reloading configuration;
[2024-09-20T07:51:24.716734] Configuration reload finished;
[2024-09-20T07:51:25.009881] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-20T07:51:25.041708] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
